Grid Size ,64
 NULL, NodeType, GridX, GridY, Length, Width, Height, PosX, PosY, PosZ
0,1,58,19,2.1875,2.187500000000007,0,-27.343733,57.968765000000005,0
0,1,59,19,2.1875,2.187499999999993,0,-27.343733,60.156265000000005,0
0,1,60,19,2.1875,2.1875,0,-27.343733,62.343765000000005,0
0,1,60,18,2.1875000000000036,2.1875,0,-29.531233,62.343765000000005,0
0,0,59,19,2.1875,2.187499999999993,0,-27.343733,60.156265000000005,0
0,1,60,18,2.1875000000000036,2.1875,0,-29.531233,62.343765000000005,0
0,1,59,18,2.1875000000000036,2.187499999999993,0,-29.531233,60.156265000000005,0
0,1,58,18,2.1875000000000036,2.187500000000007,0,-29.531233,57.968765000000005,0
0,1,58,19,2.1875,2.187500000000007,0,-27.343733,57.968765000000005,0
0,1,58,20,2.1875000000000036,2.187500000000007,0,-25.156233,57.968765000000005,0
0,1,59,20,2.1875000000000036,2.187499999999993,0,-25.156233,60.156265000000005,0
0,1,60,20,2.1875000000000036,2.1875,0,-25.156233,62.343765000000005,0
0,1,60,19,2.1875,2.1875,0,-27.343733,62.343765000000005,0
0,0,59,20,2.1875000000000036,2.187499999999993,0,-25.156233,60.156265000000005,0
0,1,60,19,2.1875,2.1875,0,-27.343733,62.343765000000005,0
0,1,59,19,2.1875,2.187499999999993,0,-27.343733,60.156265000000005,0
0,1,58,19,2.1875,2.187500000000007,0,-27.343733,57.968765000000005,0
0,1,58,20,2.1875000000000036,2.187500000000007,0,-25.156233,57.968765000000005,0
0,1,58,21,2.187499999999993,2.187500000000007,0,-22.968733,57.968765000000005,0
0,1,59,21,2.187499999999993,2.187499999999993,0,-22.968733,60.156265000000005,0
0,1,60,21,2.187499999999993,2.1875,0,-22.968733,62.343765000000005,0
0,1,60,20,2.1875000000000036,2.1875,0,-25.156233,62.343765000000005,0
0,0,59,21,2.187499999999993,2.187499999999993,0,-22.968733,60.156265000000005,0
0,1,60,20,2.1875000000000036,2.1875,0,-25.156233,62.343765000000005,0
0,1,59,20,2.1875000000000036,2.187499999999993,0,-25.156233,60.156265000000005,0
0,1,58,20,2.1875000000000036,2.187500000000007,0,-25.156233,57.968765000000005,0
0,1,58,21,2.187499999999993,2.187500000000007,0,-22.968733,57.968765000000005,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,60,21,2.187499999999993,2.1875,0,-22.968733,62.343765000000005,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,0,59,23,2.187497999999998,2.187499999999993,0,-18.593734,60.156265000000005,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,58,23,2.187497999999998,2.187500000000007,0,-18.593734,57.968765000000005,0
0,1,58,24,2.187498999999999,2.187500000000007,0,-16.4062355,57.968765000000005,0
0,1,59,24,2.187498999999999,2.187499999999993,0,-16.4062355,60.156265000000005,0
0,1,60,24,2.187498999999999,2.1875,0,-16.4062355,62.343765000000005,0
0,1,60,23,2.187497999999998,2.1875,0,-18.593734,62.343765000000005,0
0,0,59,24,2.187498999999999,2.187499999999993,0,-16.4062355,60.156265000000005,0
0,1,60,23,2.187497999999998,2.1875,0,-18.593734,62.343765000000005,0
0,1,59,23,2.187497999999998,2.187499999999993,0,-18.593734,60.156265000000005,0
0,1,58,23,2.187497999999998,2.187500000000007,0,-18.593734,57.968765000000005,0
0,1,58,24,2.187498999999999,2.187500000000007,0,-16.4062355,57.968765000000005,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,60,25,2.1875000000000036,2.1875,0,-14.218736000000002,62.343765000000005,0
0,1,60,24,2.187498999999999,2.1875,0,-16.4062355,62.343765000000005,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,0,59,46,2.1875,2.187499999999993,0,31.718758,60.15625,0
0,1,60,45,2.1875,2.1875,0,29.531258,62.34375,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,58,46,2.1875,2.187500000000007,0,31.718758,57.96875,0
0,1,58,47,2.1875,2.187500000000007,0,33.906258,57.96875,0
0,1,59,47,2.1875,2.187499999999993,0,33.906258,60.15625,0
0,1,60,47,2.1875,2.1875,0,33.906258,62.34375,0
0,1,60,46,2.1875,2.1875,0,31.718758,62.34375,0
0,0,59,47,2.1875,2.187499999999993,0,33.906258,60.15625,0
0,1,60,46,2.1875,2.1875,0,31.718758,62.34375,0
0,1,59,46,2.1875,2.187499999999993,0,31.718758,60.15625,0
0,1,58,46,2.1875,2.187500000000007,0,31.718758,57.96875,0
0,1,58,47,2.1875,2.187500000000007,0,33.906258,57.96875,0
0,1,58,48,2.1875,2.187500000000007,0,36.093758,57.96875,0
0,1,59,48,2.1875,2.187499999999993,0,36.093758,60.15625,0
0,1,60,48,2.1875,2.1875,0,36.093758,62.34375,0
0,1,60,47,2.1875,2.1875,0,33.906258,62.34375,0
0,0,59,48,2.1875,2.187499999999993,0,36.093758,60.15625,0
0,1,60,47,2.1875,2.1875,0,33.906258,62.34375,0
0,1,59,47,2.1875,2.187499999999993,0,33.906258,60.15625,0
0,1,58,47,2.1875,2.187500000000007,0,33.906258,57.96875,0
0,1,58,48,2.1875,2.187500000000007,0,36.093758,57.96875,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,60,48,2.1875,2.1875,0,36.093758,62.34375,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,0,59,50,2.187500000000007,2.187499999999993,0,40.46875800000001,60.15625,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,58,50,2.187500000000007,2.187500000000007,0,40.46875800000001,57.96875,0
0,1,58,51,2.187499999999993,2.187500000000007,0,42.65625800000001,57.96875,0
0,1,59,51,2.187499999999993,2.187499999999993,0,42.65625800000001,60.15625,0
0,1,60,51,2.187499999999993,2.1875,0,42.65625800000001,62.34375,0
0,1,60,50,2.187500000000007,2.1875,0,40.46875800000001,62.34375,0
0,0,59,51,2.187499999999993,2.187499999999993,0,42.65625800000001,60.15625,0
0,1,60,50,2.187500000000007,2.1875,0,40.46875800000001,62.34375,0
0,1,59,50,2.187500000000007,2.187499999999993,0,40.46875800000001,60.15625,0
0,1,58,50,2.187500000000007,2.187500000000007,0,40.46875800000001,57.96875,0
0,1,58,51,2.187499999999993,2.187500000000007,0,42.65625800000001,57.96875,0
0,1,58,52,2.1875,2.187500000000007,0,44.843758,57.96875,0
0,1,59,52,2.1875,2.187499999999993,0,44.843758,60.15625,0
0,1,60,52,2.1875,2.1875,0,44.843758,62.34375,0
0,1,60,51,2.187499999999993,2.1875,0,42.65625800000001,62.34375,0
0,0,59,52,2.1875,2.187499999999993,0,44.843758,60.15625,0
0,1,60,51,2.187499999999993,2.1875,0,42.65625800000001,62.34375,0
0,1,59,51,2.187499999999993,2.187499999999993,0,42.65625800000001,60.15625,0
0,1,58,51,2.187499999999993,2.187500000000007,0,42.65625800000001,57.96875,0
0,1,58,52,2.1875,2.187500000000007,0,44.843758,57.96875,0
0,1,58,53,2.187500000000007,2.187500000000007,0,47.03125800000001,57.96875,0
0,1,59,53,2.187500000000007,2.187499999999993,0,47.03125800000001,60.15625,0
0,1,60,53,2.187500000000007,2.1875,0,47.03125800000001,62.34375,0
0,1,60,52,2.1875,2.1875,0,44.843758,62.34375,0
0,0,59,53,2.187500000000007,2.187499999999993,0,47.03125800000001,60.15625,0
0,1,60,52,2.1875,2.1875,0,44.843758,62.34375,0
0,1,59,52,2.1875,2.187499999999993,0,44.843758,60.15625,0
0,1,58,52,2.1875,2.187500000000007,0,44.843758,57.96875,0
0,1,58,53,2.187500000000007,2.187500000000007,0,47.03125800000001,57.96875,0
0,1,58,54,2.187499999999993,2.187500000000007,0,49.21875800000001,57.96875,0
0,1,59,54,2.187499999999993,2.187499999999993,0,49.21875800000001,60.15625,0
0,1,60,54,2.187499999999993,2.1875,0,49.21875800000001,62.34375,0
0,1,60,53,2.187500000000007,2.1875,0,47.03125800000001,62.34375,0
0,0,59,54,2.187499999999993,2.187499999999993,0,49.21875800000001,60.15625,0
0,1,60,53,2.187500000000007,2.1875,0,47.03125800000001,62.34375,0
0,1,59,53,2.187500000000007,2.187499999999993,0,47.03125800000001,60.15625,0
0,1,58,53,2.187500000000007,2.187500000000007,0,47.03125800000001,57.96875,0
0,1,58,54,2.187499999999993,2.187500000000007,0,49.21875800000001,57.96875,0
0,1,58,55,2.187495999999996,2.187500000000007,0,51.406256,57.96875,0
0,1,59,55,2.187495999999996,2.187499999999993,0,51.406256,60.15625,0
0,1,60,55,2.187495999999996,2.1875,0,51.406256,62.34375,0
0,1,60,54,2.187499999999993,2.1875,0,49.21875800000001,62.34375,0
0,0,59,55,2.187495999999996,2.187499999999993,0,51.406256,60.15625,0
0,1,60,54,2.187499999999993,2.1875,0,49.21875800000001,62.34375,0
0,1,59,54,2.187499999999993,2.187499999999993,0,49.21875800000001,60.15625,0
0,1,58,54,2.187499999999993,2.187500000000007,0,49.21875800000001,57.96875,0
0,1,58,55,2.187495999999996,2.187500000000007,0,51.406256,57.96875,0
0,1,58,56,2.187496000000003,2.187500000000007,0,53.593751999999995,57.96875,0
0,1,59,56,2.187496000000003,2.187499999999993,0,53.593751999999995,60.15625,0
0,1,60,56,2.187496000000003,2.1875,0,53.593751999999995,62.34375,0
0,1,60,55,2.187495999999996,2.1875,0,51.406256,62.34375,0
0,0,59,56,2.187496000000003,2.187499999999993,0,53.593751999999995,60.15625,0
0,1,60,55,2.187495999999996,2.1875,0,51.406256,62.34375,0
0,1,59,55,2.187495999999996,2.187499999999993,0,51.406256,60.15625,0
0,1,58,55,2.187495999999996,2.187500000000007,0,51.406256,57.96875,0
0,1,58,56,2.187496000000003,2.187500000000007,0,53.593751999999995,57.96875,0
0,1,58,57,2.1875,2.187500000000007,0,55.78125,57.96875,0
0,1,59,57,2.1875,2.187499999999993,0,55.78125,60.15625,0
0,1,60,57,2.1875,2.1875,0,55.78125,62.34375,0
0,1,60,56,2.187496000000003,2.1875,0,53.593751999999995,62.34375,0
0,0,59,57,2.1875,2.187499999999993,0,55.78125,60.15625,0
0,1,60,56,2.187496000000003,2.1875,0,53.593751999999995,62.34375,0
0,1,59,56,2.187496000000003,2.187499999999993,0,53.593751999999995,60.15625,0
0,1,58,56,2.187496000000003,2.187500000000007,0,53.593751999999995,57.96875,0
0,1,58,57,2.1875,2.187500000000007,0,55.78125,57.96875,0
0,1,58,58,2.187500000000007,2.187500000000007,0,57.96875,57.96875,0
0,1,59,58,2.187500000000007,2.187499999999993,0,57.96875,60.15625,0
0,1,60,58,2.187500000000007,2.1875,0,57.96875,62.34375,0
0,1,60,57,2.1875,2.1875,0,55.78125,62.34375,0
0,0,59,58,2.187500000000007,2.187499999999993,0,57.96875,60.15625,0
0,1,60,57,2.1875,2.1875,0,55.78125,62.34375,0
0,1,59,57,2.1875,2.187499999999993,0,55.78125,60.15625,0
0,1,58,57,2.1875,2.187500000000007,0,55.78125,57.96875,0
0,1,58,58,2.187500000000007,2.187500000000007,0,57.96875,57.96875,0
0,1,58,59,2.187499999999993,2.187500000000007,0,60.15625,57.96875,0
0,1,59,59,2.187499999999993,2.187499999999993,0,60.15625,60.15625,0
0,1,60,59,2.187499999999993,2.1875,0,60.15625,62.34375,0
0,1,60,58,2.187500000000007,2.1875,0,57.96875,62.34375,0
0,0,59,59,2.187499999999993,2.187499999999993,0,60.15625,60.15625,0
0,1,60,58,2.187500000000007,2.1875,0,57.96875,62.34375,0
0,1,59,58,2.187500000000007,2.187499999999993,0,57.96875,60.15625,0
0,1,58,58,2.187500000000007,2.187500000000007,0,57.96875,57.96875,0
0,1,58,59,2.187499999999993,2.187500000000007,0,60.15625,57.96875,0
0,1,58,60,2.1875,2.187500000000007,0,62.34375,57.96875,0
0,1,59,60,2.1875,2.187499999999993,0,62.34375,60.15625,0
0,1,60,60,2.1875,2.1875,0,62.34375,62.34375,0
0,1,60,59,2.187499999999993,2.1875,0,60.15625,62.34375,0
0,0,59,60,2.1875,2.187499999999993,0,62.34375,60.15625,0
0,1,60,59,2.187499999999993,2.1875,0,60.15625,62.34375,0
0,1,59,59,2.187499999999993,2.187499999999993,0,60.15625,60.15625,0
0,1,58,59,2.187499999999993,2.187500000000007,0,60.15625,57.96875,0
0,1,58,60,2.1875,2.187500000000007,0,62.34375,57.96875,0
0,1,58,61,2.187499999999986,2.187500000000007,0,64.53125,57.96875,0
0,1,59,61,2.187499999999986,2.187499999999993,0,64.53125,60.15625,0
0,1,60,61,2.187499999999986,2.1875,0,64.53125,62.34375,0
0,1,60,60,2.1875,2.1875,0,62.34375,62.34375,0
0,0,59,61,2.187499999999986,2.187499999999993,0,64.53125,60.15625,0
0,1,60,60,2.1875,2.1875,0,62.34375,62.34375,0
0,1,59,60,2.1875,2.187499999999993,0,62.34375,60.15625,0
0,1,58,60,2.1875,2.187500000000007,0,62.34375,57.96875,0
0,1,58,61,2.187499999999986,2.187500000000007,0,64.53125,57.96875,0
0,1,58,62,2.187500000000014,2.187500000000007,0,66.71875,57.96875,0
0,1,59,62,2.187500000000014,2.187499999999993,0,66.71875,60.15625,0
0,1,60,62,2.187500000000014,2.1875,0,66.71875,62.34375,0
0,1,60,61,2.187499999999986,2.1875,0,64.53125,62.34375,0
0,0,59,62,2.187500000000014,2.187499999999993,0,66.71875,60.15625,0
0,1,60,61,2.187499999999986,2.1875,0,64.53125,62.34375,0
0,1,59,61,2.187499999999986,2.187499999999993,0,64.53125,60.15625,0
0,1,58,61,2.187499999999986,2.187500000000007,0,64.53125,57.96875,0
0,1,58,62,2.187500000000014,2.187500000000007,0,66.71875,57.96875,0
0,1,58,63,2.1875,2.187500000000007,0,68.90625,57.968745999999996,0
0,1,59,63,2.1875,2.1875,0,68.90625,60.156246,0
0,1,60,63,2.1875,2.187499999999993,0,68.90625,62.343745999999996,0
0,1,60,62,2.187500000000014,2.1875,0,66.71875,62.34375,0
0,0,59,63,2.1875,2.1875,0,68.90625,60.156246,0
0,1,60,62,2.187500000000014,2.1875,0,66.71875,62.34375,0
0,1,59,62,2.187500000000014,2.187499999999993,0,66.71875,60.15625,0
0,1,58,62,2.187500000000014,2.187500000000007,0,66.71875,57.96875,0
0,1,58,63,2.1875,2.187500000000007,0,68.90625,57.968745999999996,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,60,63,2.1875,2.187499999999993,0,68.90625,62.343745999999996,0
0,0,60,0,2.187500000000014,2.1875,0,-68.906227,62.343776999999996,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,59,0,2.187500000000014,2.187499999999993,0,-68.906227,60.156277,0
0,1,59,1,2.1875,2.187499999999993,0,-66.71872699999999,60.156277,0
0,1,60,1,2.1875,2.1875,0,-66.71872699999999,62.343776999999996,0
0,1,61,1,2.1875,2.187496000000003,0,-66.71872699999999,64.531275,0
0,1,61,0,2.187500000000014,2.187496000000003,0,-68.906227,64.531275,0
0,0,60,1,2.1875,2.1875,0,-66.71872699999999,62.343776999999996,0
0,1,61,0,2.187500000000014,2.187496000000003,0,-68.906227,64.531275,0
0,1,60,0,2.187500000000014,2.1875,0,-68.906227,62.343776999999996,0
0,1,59,0,2.187500000000014,2.187499999999993,0,-68.906227,60.156277,0
0,1,59,1,2.1875,2.187499999999993,0,-66.71872699999999,60.156277,0
0,1,59,2,2.18750399999999,2.187499999999993,0,-64.53122499999999,60.156277,0
0,1,60,2,2.18750399999999,2.187492000000006,0,-64.53122499999999,62.343773,0
0,1,61,2,2.18750399999999,2.187495999999989,0,-64.53122499999999,64.531267,0
0,1,61,1,2.1875,2.187496000000003,0,-66.71872699999999,64.531275,0
0,0,60,2,2.18750399999999,2.187492000000006,0,-64.53122499999999,62.343773,0
0,1,61,1,2.1875,2.187496000000003,0,-66.71872699999999,64.531275,0
0,1,60,1,2.1875,2.1875,0,-66.71872699999999,62.343776999999996,0
0,1,59,1,2.1875,2.187499999999993,0,-66.71872699999999,60.156277,0
0,1,59,2,2.18750399999999,2.187499999999993,0,-64.53122499999999,60.156277,0
0,1,59,3,2.187491999999999,2.187491999999999,0,-62.343727,60.156273,0
0,1,60,3,2.187499999999993,2.187496000000003,0,-62.343723,62.343767,0
0,1,61,3,2.187499999999993,2.187499999999986,0,-62.343723,64.53126499999999,0
0,1,61,2,2.18750399999999,2.187495999999989,0,-64.53122499999999,64.531267,0
0,0,60,3,2.187499999999993,2.187496000000003,0,-62.343723,62.343767,0
0,1,61,2,2.18750399999999,2.187495999999989,0,-64.53122499999999,64.531267,0
0,1,60,2,2.18750399999999,2.187492000000006,0,-64.53122499999999,62.343773,0
0,1,59,2,2.18750399999999,2.187499999999993,0,-64.53122499999999,60.156277,0
0,1,59,3,2.187491999999999,2.187491999999999,0,-62.343727,60.156273,0
0,1,59,4,2.187495999999996,2.187495999999996,0,-60.156233,60.15626700000001,0
0,1,60,4,2.187492000000006,2.1875,0,-60.156227,62.343765000000005,0
0,1,61,4,2.1875,2.187499999999986,0,-60.156223000000004,64.53126499999999,0
0,1,61,3,2.187499999999993,2.187499999999986,0,-62.343723,64.53126499999999,0
0,0,60,4,2.187492000000006,2.1875,0,-60.156227,62.343765000000005,0
0,1,61,3,2.187499999999993,2.187499999999986,0,-62.343723,64.53126499999999,0
0,1,60,3,2.187499999999993,2.187496000000003,0,-62.343723,62.343767,0
0,1,59,3,2.187491999999999,2.187491999999999,0,-62.343727,60.156273,0
0,1,59,4,2.187495999999996,2.187495999999996,0,-60.156233,60.15626700000001,0
0,1,59,5,2.187500000000007,2.187499999999993,0,-57.968734999999995,60.156265000000005,0
0,1,60,5,2.187496000000003,2.1875,0,-57.968733,62.343765000000005,0
0,1,61,5,2.187492000000013,2.187499999999986,0,-57.968727,64.53126499999999,0
0,1,61,4,2.1875,2.187499999999986,0,-60.156223000000004,64.53126499999999,0
0,0,60,5,2.187496000000003,2.1875,0,-57.968733,62.343765000000005,0
0,1,61,4,2.1875,2.187499999999986,0,-60.156223000000004,64.53126499999999,0
0,1,60,4,2.187492000000006,2.1875,0,-60.156227,62.343765000000005,0
0,1,59,4,2.187495999999996,2.187495999999996,0,-60.156233,60.15626700000001,0
0,1,59,5,2.187500000000007,2.187499999999993,0,-57.968734999999995,60.156265000000005,0
0,1,59,6,2.1875,2.187499999999993,0,-55.781234999999995,60.156265000000005,0
0,1,60,6,2.1875,2.1875,0,-55.781234999999995,62.343765000000005,0
0,1,61,6,2.187495999999996,2.187499999999986,0,-55.78123299999999,64.53126499999999,0
0,1,61,5,2.187492000000013,2.187499999999986,0,-57.968727,64.53126499999999,0
0,0,60,6,2.1875,2.1875,0,-55.781234999999995,62.343765000000005,0
0,1,61,5,2.187492000000013,2.187499999999986,0,-57.968727,64.53126499999999,0
0,1,60,5,2.187496000000003,2.1875,0,-57.968733,62.343765000000005,0
0,1,59,5,2.187500000000007,2.187499999999993,0,-57.968734999999995,60.156265000000005,0
0,1,59,6,2.1875,2.187499999999993,0,-55.781234999999995,60.156265000000005,0
0,1,59,7,2.187499999999993,2.187499999999993,0,-53.593734999999995,60.156265000000005,0
0,1,60,7,2.187499999999993,2.1875,0,-53.593734999999995,62.343765000000005,0
0,1,61,7,2.187499999999993,2.187499999999986,0,-53.593734999999995,64.53126499999999,0
0,1,61,6,2.187495999999996,2.187499999999986,0,-55.78123299999999,64.53126499999999,0
0,0,60,7,2.187499999999993,2.1875,0,-53.593734999999995,62.343765000000005,0
0,1,61,6,2.187495999999996,2.187499999999986,0,-55.78123299999999,64.53126499999999,0
0,1,60,6,2.1875,2.1875,0,-55.781234999999995,62.343765000000005,0
0,1,59,6,2.1875,2.187499999999993,0,-55.781234999999995,60.156265000000005,0
0,1,59,7,2.187499999999993,2.187499999999993,0,-53.593734999999995,60.156265000000005,0
0,1,59,8,2.187500000000007,2.187499999999993,0,-51.406234999999995,60.156265000000005,0
0,1,60,8,2.187500000000007,2.1875,0,-51.406234999999995,62.343765000000005,0
0,1,61,8,2.187500000000007,2.187499999999986,0,-51.406234999999995,64.53126499999999,0
0,1,61,7,2.187499999999993,2.187499999999986,0,-53.593734999999995,64.53126499999999,0
0,0,60,8,2.187500000000007,2.1875,0,-51.406234999999995,62.343765000000005,0
0,1,61,7,2.187499999999993,2.187499999999986,0,-53.593734999999995,64.53126499999999,0
0,1,60,7,2.187499999999993,2.1875,0,-53.593734999999995,62.343765000000005,0
0,1,59,7,2.187499999999993,2.187499999999993,0,-53.593734999999995,60.156265000000005,0
0,1,59,8,2.187500000000007,2.187499999999993,0,-51.406234999999995,60.156265000000005,0
0,1,59,9,2.187499999999993,2.187499999999993,0,-49.218734999999995,60.156265000000005,0
0,1,60,9,2.187499999999993,2.1875,0,-49.218734999999995,62.343765000000005,0
0,1,61,9,2.187499999999993,2.187499999999986,0,-49.218734999999995,64.53126499999999,0
0,1,61,8,2.187500000000007,2.187499999999986,0,-51.406234999999995,64.53126499999999,0
0,0,60,9,2.187499999999993,2.1875,0,-49.218734999999995,62.343765000000005,0
0,1,61,8,2.187500000000007,2.187499999999986,0,-51.406234999999995,64.53126499999999,0
0,1,60,8,2.187500000000007,2.1875,0,-51.406234999999995,62.343765000000005,0
0,1,59,8,2.187500000000007,2.187499999999993,0,-51.406234999999995,60.156265000000005,0
0,1,59,9,2.187499999999993,2.187499999999993,0,-49.218734999999995,60.156265000000005,0
0,1,59,10,2.187500000000007,2.187499999999993,0,-47.031234999999995,60.156265000000005,0
0,1,60,10,2.187500000000007,2.1875,0,-47.031234999999995,62.343765000000005,0
0,1,61,10,2.187500000000007,2.187499999999986,0,-47.031234999999995,64.53126499999999,0
0,1,61,9,2.187499999999993,2.187499999999986,0,-49.218734999999995,64.53126499999999,0
0,0,60,10,2.187500000000007,2.1875,0,-47.031234999999995,62.343765000000005,0
0,1,61,9,2.187499999999993,2.187499999999986,0,-49.218734999999995,64.53126499999999,0
0,1,60,9,2.187499999999993,2.1875,0,-49.218734999999995,62.343765000000005,0
0,1,59,9,2.187499999999993,2.187499999999993,0,-49.218734999999995,60.156265000000005,0
0,1,59,10,2.187500000000007,2.187499999999993,0,-47.031234999999995,60.156265000000005,0
0,1,59,11,2.187499999999993,2.187499999999993,0,-44.843734999999995,60.156265000000005,0
0,1,60,11,2.187499999999993,2.1875,0,-44.843734999999995,62.343765000000005,0
0,1,61,11,2.187499999999993,2.187499999999986,0,-44.843734999999995,64.53126499999999,0
0,1,61,10,2.187500000000007,2.187499999999986,0,-47.031234999999995,64.53126499999999,0
0,0,60,11,2.187499999999993,2.1875,0,-44.843734999999995,62.343765000000005,0
0,1,61,10,2.187500000000007,2.187499999999986,0,-47.031234999999995,64.53126499999999,0
0,1,60,10,2.187500000000007,2.1875,0,-47.031234999999995,62.343765000000005,0
0,1,59,10,2.187500000000007,2.187499999999993,0,-47.031234999999995,60.156265000000005,0
0,1,59,11,2.187499999999993,2.187499999999993,0,-44.843734999999995,60.156265000000005,0
0,1,59,12,2.1875,2.187499999999993,0,-42.656235,60.156265000000005,0
0,1,60,12,2.1875,2.1875,0,-42.656235,62.343765000000005,0
0,1,61,12,2.1875,2.187499999999986,0,-42.656235,64.53126499999999,0
0,1,61,11,2.187499999999993,2.187499999999986,0,-44.843734999999995,64.53126499999999,0
0,0,60,12,2.1875,2.1875,0,-42.656235,62.343765000000005,0
0,1,61,11,2.187499999999993,2.187499999999986,0,-44.843734999999995,64.53126499999999,0
0,1,60,11,2.187499999999993,2.1875,0,-44.843734999999995,62.343765000000005,0
0,1,59,11,2.187499999999993,2.187499999999993,0,-44.843734999999995,60.156265000000005,0
0,1,59,12,2.1875,2.187499999999993,0,-42.656235,60.156265000000005,0
0,1,59,13,2.187500000000007,2.187499999999993,0,-40.468734999999995,60.156265000000005,0
0,1,60,13,2.187500000000007,2.1875,0,-40.468734999999995,62.343765000000005,0
0,1,61,13,2.187500000000007,2.187499999999986,0,-40.468734999999995,64.53126499999999,0
0,1,61,12,2.1875,2.187499999999986,0,-42.656235,64.53126499999999,0
0,0,60,13,2.187500000000007,2.1875,0,-40.468734999999995,62.343765000000005,0
0,1,61,12,2.1875,2.187499999999986,0,-42.656235,64.53126499999999,0
0,1,60,12,2.1875,2.1875,0,-42.656235,62.343765000000005,0
0,1,59,12,2.1875,2.187499999999993,0,-42.656235,60.156265000000005,0
0,1,59,13,2.187500000000007,2.187499999999993,0,-40.468734999999995,60.156265000000005,0
0,1,59,14,2.1875,2.187499999999993,0,-38.281234999999995,60.156265000000005,0
0,1,60,14,2.1875,2.1875,0,-38.281234999999995,62.343765000000005,0
0,1,61,14,2.1875,2.187499999999986,0,-38.281234999999995,64.53126499999999,0
0,1,61,13,2.187500000000007,2.187499999999986,0,-40.468734999999995,64.53126499999999,0
0,0,60,14,2.1875,2.1875,0,-38.281234999999995,62.343765000000005,0
0,1,61,13,2.187500000000007,2.187499999999986,0,-40.468734999999995,64.53126499999999,0
0,1,60,13,2.187500000000007,2.1875,0,-40.468734999999995,62.343765000000005,0
0,1,59,13,2.187500000000007,2.187499999999993,0,-40.468734999999995,60.156265000000005,0
0,1,59,14,2.1875,2.187499999999993,0,-38.281234999999995,60.156265000000005,0
0,1,59,15,2.187499999999993,2.187499999999993,0,-36.093734999999995,60.156265000000005,0
0,1,60,15,2.187499999999993,2.1875,0,-36.093734999999995,62.343765000000005,0
0,1,61,15,2.187499999999993,2.187499999999986,0,-36.093734999999995,64.53126499999999,0
0,1,61,14,2.1875,2.187499999999986,0,-38.281234999999995,64.53126499999999,0
0,0,60,15,2.187499999999993,2.1875,0,-36.093734999999995,62.343765000000005,0
0,1,61,14,2.1875,2.187499999999986,0,-38.281234999999995,64.53126499999999,0
0,1,60,14,2.1875,2.1875,0,-38.281234999999995,62.343765000000005,0
0,1,59,14,2.1875,2.187499999999993,0,-38.281234999999995,60.156265000000005,0
